window,start_date,end_date,rmse,r2,directional_accuracy
250,2019-03-08,2019-03-15,0.024511484,0.053777337074279785,0.5
251,2019-03-15,2019-03-22,0.02255985,-0.5465726852416992,0.0
252,2019-03-22,2019-03-29,0.01100245,-0.24765360355377197,0.5
253,2019-03-29,2019-04-05,0.012159899,-7.349214553833008,1.0
254,2019-04-05,2019-04-12,0.008123263,-0.12528479099273682,1.0
255,2019-04-12,2019-04-19,0.01530503,-26.12456512451172,0.5
256,2019-04-19,2019-04-26,0.0102723595,-1.5989408493041992,0.5
257,2019-04-26,2019-05-03,0.005554385,-0.2420717477798462,1.0
258,2019-05-03,2019-05-10,0.019378154,-1.6061699390411377,0.5
259,2019-05-10,2019-05-17,0.009983348,-0.9143804311752319,1.0
260,2019-05-17,2019-05-24,0.0049549174,-4.689005374908447,1.0
261,2019-05-24,2019-05-31,0.0105079375,-1.0273077487945557,1.0
262,2019-05-31,2019-06-07,0.043115094,-0.5323634147644043,0.5
263,2019-06-07,2019-06-14,0.025913225,-0.8225363492965698,1.0
264,2019-06-14,2019-06-21,0.016275685,-2.660250425338745,1.0
265,2019-06-21,2019-06-28,0.01464355,-0.40555644035339355,0.5
266,2019-06-28,2019-07-05,0.009979899,-0.06342124938964844,0.5
267,2019-07-05,2019-07-12,0.0096269995,-3.9878787994384766,1.0
268,2019-07-12,2019-07-19,0.023376482,-4.363290309906006,0.5
269,2019-07-19,2019-07-26,0.014345023,0.008789360523223877,0.5
270,2019-07-26,2019-08-02,0.025226483,-0.10926008224487305,0.5
271,2019-08-02,2019-08-09,0.018516975,-0.8935706615447998,1.0
272,2019-08-09,2019-08-16,0.0072712456,-5.416981220245361,1.0
273,2019-08-16,2019-08-23,0.004654486,-3.974813461303711,1.0
274,2019-08-23,2019-08-30,0.026428841,-0.5850589275360107,0.5
275,2019-08-30,2019-09-06,0.023169812,-21.39472198486328,0.5
276,2019-09-06,2019-09-13,0.007243764,-2.187553644180298,1.0
277,2019-09-13,2019-09-20,0.015141851,-3.250246047973633,0.5
278,2019-09-20,2019-09-27,0.010802083,-17.196571350097656,0.0
279,2019-09-27,2019-10-04,0.0056218086,-1.6831345558166504,1.0
280,2019-10-04,2019-10-11,0.009275892,-2.834383964538574,0.5
281,2019-10-11,2019-10-18,0.0010949781,-6.171455383300781,1.0
282,2019-10-18,2019-10-25,0.0038533264,-0.3033818006515503,1.0
283,2019-10-25,2019-11-01,0.005272494,-17.21969985961914,1.0
284,2019-11-01,2019-11-08,0.0075557283,-5.1921000480651855,1.0
285,2019-11-08,2019-11-15,0.005156909,-1063.212158203125,1.0
286,2019-11-15,2019-11-22,0.011327023,-2.518357992172241,0.5
287,2019-11-22,2019-11-29,0.008017498,-0.5021153688430786,0.5
288,2019-11-29,2019-12-06,0.0029859273,0.4760940670967102,1.0
289,2019-12-06,2019-12-13,0.00463855,-1.6662421226501465,1.0
290,2019-12-13,2019-12-20,0.0057647396,-0.5851790904998779,1.0
291,2019-12-20,2019-12-27,0.008598864,-1.638324499130249,1.0
292,2019-12-27,2020-01-03,0.013128055,-11.534008979797363,0.5
293,2020-01-03,2020-01-10,0.00854242,-1.4205448627471924,0.5
294,2020-01-10,2020-01-17,0.011019734,-3.7552289962768555,1.0
295,2020-01-17,2020-01-24,0.017974608,-0.45521414279937744,0.5
296,2020-01-24,2020-01-31,0.021915395,-14.46623706817627,0.0
297,2020-01-31,2020-02-07,0.02954853,-0.26014626026153564,0.5
298,2020-02-07,2020-02-14,0.024090292,-8.598373413085938,0.5
299,2020-02-14,2020-02-21,0.025777658,-2.327030897140503,0.5
300,2020-02-21,2020-02-28,0.09174011,-1.8109724521636963,0.0
301,2020-02-28,2020-03-06,0.07029934,-0.2030191421508789,0.5
302,2020-03-06,2020-03-13,0.05074185,-0.06887304782867432,0.5
303,2020-03-13,2020-03-20,0.08781729,-5.251691818237305,1.0
304,2020-03-20,2020-03-27,0.17163669,-0.7434705495834351,0.5
305,2020-03-27,2020-04-03,0.09342732,-1.4780707359313965,0.5
306,2020-04-03,2020-04-10,0.065808594,0.052844882011413574,0.5
307,2020-04-10,2020-04-17,0.043527998,-0.06609475612640381,1.0
308,2020-04-17,2020-04-24,0.06743248,-8.761151313781738,0.5
309,2020-04-24,2020-05-01,0.055047315,-97.08910369873047,0.0
